,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label
57,99748132460459074781184,99713220614097914105011,Lifi,2025-09-23 18:47:32.817830+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99748.13246045908,99713.22061409791,100000.0,0.9974813246045908,0.9971322061409791,crvUSD,USDC,USDC -> crvUSD
58,249116176416263643332608,249028985754517951057442,Lifi,2025-09-23 18:47:34.149604+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249116.17641626365,249028.98575451793,250000.0,0.9964647056650546,0.9961159430180717,USDe,crvUSD,crvUSD -> USDe
59,249580063900038732972032,249492710877673719415492,Lifi,2025-09-23 18:47:35.298550+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249580.06390003875,249492.7108776737,250000.0,0.998320255600155,0.9979708435106948,crvUSD,USDe,USDe -> crvUSD
60,249991374953646356395802,249903877972412580171063,Lifi,2025-09-23 18:47:36.607388+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249991.37495364636,249903.8779724126,250000.0,0.9999654998145854,0.9996155118896504,FRAX,USDT,USDT -> FRAX
61,248999499796149766772268,248912349971221114353898,Lifi,2025-09-23 18:47:37.753293+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248999.49979614976,248912.34997122112,250000.0,0.9959979991845991,0.9956493998848844,USDe,GHO,GHO -> USDe
62,49855612832442424734875,49838163367951069886218,Lifi,2025-09-23 18:47:39.168345+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49855.61283244243,49838.16336795107,50000.0,0.9971122566488486,0.9967632673590214,USDe,USDT,USDT -> USDe
63,49895211230721417936896,49877747906790665440618,Lifi,2025-09-23 18:47:40.600681+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49895.21123072142,49877.74790679067,50000.0,0.9979042246144284,0.9975549581358134,GHO,crvUSD,crvUSD -> GHO
64,150065267908862992711680,150012745065094890664231,Lifi,2025-09-23 18:47:41.626184+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,150065.267908863,150012.7450650949,150000.0,1.00043511939242,1.0000849671006327,FRAX,USDe,USDe -> FRAX
65,249472897252360338000000,249385581738322011881700,Lifi,2025-09-23 18:47:42.853151+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249472.89725236033,249385.581738322,250000.0,0.9978915890094413,0.997542326953288,GHO,crvUSD,crvUSD -> GHO
66,149680615516422210060288,149628227300991462286767,Lifi,2025-09-23 18:47:44.080861+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149680.6155164222,149628.22730099148,150000.0,0.9978707701094813,0.9975215153399432,crvUSD,USDT,USDT -> crvUSD
67,248770337325153295000000,248683267707089491346750,Lifi,2025-09-23 18:47:47.052269+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248770.3373251533,248683.2677070895,250000.0,0.9950813493006132,0.9947330708283579,crvUSD,FRAX,FRAX -> crvUSD
68,249480527935,249393209750,Lifi,2025-09-23 18:47:46.640563+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249480.527935,249393.20975,250000.0,0.99792211174,0.997572839,USDT,USDe,USDe -> USDT
69,199576982177387327258624,199507130233625241694083,Lifi,2025-09-23 18:47:48.179209+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199576.98217738734,199507.13023362524,200000.0,0.9978849108869368,0.9975356511681263,crvUSD,USDT,USDT -> crvUSD
70,149836357168155041202176,149783914443146186937755,Lifi,2025-09-23 18:47:49.306697+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149836.35716815505,149783.9144431462,150000.0,0.9989090477877004,0.9985594296209747,GHO,USDe,USDe -> GHO
71,49823069649,49805631575,Lifi,2025-09-23 18:47:50.330585+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49823.069649,49805.631575,50000.0,0.9964613929799999,0.9961126315,USDT,GHO,GHO -> USDT
72,149750361686774011396096,149697949060183640492107,Lifi,2025-09-23 18:47:51.541059+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149750.361686774,149697.94906018366,150000.0,0.9983357445784934,0.997986327067891,crvUSD,USDe,USDe -> crvUSD
73,49716592156324766154752,49699191349070052486598,Lifi,2025-09-23 18:47:52.786163+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49716.59215632477,49699.19134907005,50000.0,0.9943318431264954,0.9939838269814011,USDe,FRAX,FRAX -> USDe
74,99831294887390930000000,99796353934180343174500,Lifi,2025-09-23 18:47:55.758319+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99831.29488739093,99796.35393418034,100000.0,0.9983129488739093,0.9979635393418034,crvUSD,USDe,USDe -> crvUSD
75,248573404272010523482881,248486403580515319799662,Lifi,2025-09-23 18:47:55.348519+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248573.40427201052,248486.4035805153,250000.0,0.9942936170880421,0.9939456143220612,USDe,FRAX,FRAX -> USDe
76,49949042338853300469760,49931560174034701814596,Lifi,2025-09-23 18:47:59.428863+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49949.0423388533,49931.5601740347,50000.0,0.998980846777066,0.9986312034806939,FRAX,GHO,GHO -> FRAX
77,149555493332041538143012,149503148909375323604662,Lifi,2025-09-23 18:47:57.904774+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149555.49333204154,149503.1489093753,150000.0,0.9970366222136103,0.9966876593958354,USDe,USDT,USDT -> USDe
78,149214582264,149162357160,Lifi,2025-09-23 18:47:59.356318+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149214.582264,149162.35716,150000.0,0.99476388176,0.9944157144000001,USDT,FRAX,FRAX -> USDT
79,199493981814176304070656,199424158920541342364231,Lifi,2025-09-23 18:48:00.313720+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199493.9818141763,199424.15892054135,200000.0,0.9974699090708815,0.9971207946027068,crvUSD,USDC,USDC -> crvUSD
80,99804890992326943440896,99769959280479629010692,Lifi,2025-09-23 18:48:01.744836+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99804.89099232694,99769.95928047964,100000.0,0.9980489099232693,0.9976995928047964,GHO,USDC,USDC -> GHO
81,248803045667,248715964601,Lifi,2025-09-23 18:48:02.821808+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,248803.045667,248715.964601,250000.0,0.995212182668,0.994863858404,USDC,FRAX,FRAX -> USDC
82,49923958181736732426240,49906484796373124569891,Lifi,2025-09-23 18:48:04.049690+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49923.95818173673,49906.48479637312,50000.0,0.9984791636347345,0.9981296959274625,GHO,USDT,USDT -> GHO
83,99431141701836550000000,99396340802240907207500,Lifi,2025-09-23 18:48:05.336668+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99431.14170183655,99396.3408022409,100000.0,0.9943114170183655,0.993963408022409,USDe,FRAX,FRAX -> USDe
84,249715226235946418000000,249627825906763836753700,Lifi,2025-09-23 18:48:06.610289+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249715.2262359464,249627.82590676384,250000.0,0.9988609049437857,0.9985113036270554,GHO,USDe,USDe -> GHO
85,49845718919,49828272917,Lifi,2025-09-23 18:48:08.354402+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49845.718919,49828.272917,50000.0,0.99691437838,0.99656545834,USDC,GHO,GHO -> USDC
86,149462936369,149410624341,Lifi,2025-09-23 18:48:09.484204+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149462.936369,149410.624341,150000.0,0.9964195757933334,0.9960708289399999,USDT,GHO,GHO -> USDT
87,199910043638912900000000,199840075123639280485000,Lifi,2025-09-23 18:48:10.298553+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199910.0436389129,199840.07512363928,200000.0,0.9995502181945645,0.9992003756181964,FRAX,USDC,USDC -> FRAX
88,149271208216,149218963293,Lifi,2025-09-23 18:48:11.544930+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149271.208216,149218.963293,150000.0,0.9951413881066666,0.99479308862,USDC,FRAX,FRAX -> USDC
89,99601045690957099433984,99566185324965264449182,Lifi,2025-09-23 18:48:12.812610+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99601.0456909571,99566.18532496528,100000.0,0.9960104569095709,0.9956618532496527,USDe,GHO,GHO -> USDe
90,249884465781539483229071,249797006218515944409941,Lifi,2025-09-23 18:48:14.085665+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249884.46578153947,249797.00621851595,250000.0,0.9995378631261579,0.9991880248740638,FRAX,USDC,USDC -> FRAX
91,99476748394,99441931532,Lifi,2025-09-23 18:48:15.316757+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99476.748394,99441.931532,100000.0,0.9947674839399999,0.99441931532,USDT,FRAX,FRAX -> USDT
92,249099977798,249012792806,Lifi,2025-09-23 18:48:17.055672+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249099.977798,249012.792806,250000.0,0.996399911192,0.996051171224,USDT,GHO,GHO -> USDT
93,199658066894636560000000,199588186571223437204000,Lifi,2025-09-23 18:48:17.875152+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199658.06689463655,199588.18657122343,200000.0,0.9982903344731827,0.9979409328561172,crvUSD,USDe,USDe -> crvUSD
94,249356673622746391904256,249269398786978430667090,Lifi,2025-09-23 18:48:19.103650+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249356.6736227464,249269.39878697842,250000.0,0.9974266944909856,0.9970775951479137,crvUSD,USDC,USDC -> crvUSD
95,49915746441404568567808,49898275930150076968809,Lifi,2025-09-23 18:48:20.333015+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49915.74644140457,49898.27593015008,50000.0,0.9983149288280914,0.9979655186030015,crvUSD,USDe,USDe -> crvUSD
96,198860440052188764077849,198790838898170498010422,Lifi,2025-09-23 18:48:21.766081+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,198860.44005218876,198790.8388981705,200000.0,0.9943022002609437,0.9939541944908525,USDe,FRAX,FRAX -> USDe
97,49945022784023574872064,49927542026049166620859,Lifi,2025-09-23 18:48:22.892648+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49945.022784023575,49927.54202604917,50000.0,0.9989004556804715,0.9985508405209833,GHO,USDe,USDe -> GHO
98,149400582742775626203136,149348292538815654733965,Lifi,2025-09-23 18:48:24.323626+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149400.58274277562,149348.29253881564,150000.0,0.9960038849518374,0.9956552835921043,USDe,GHO,GHO -> USDe
99,199029615837932825870336,198959955472389549381281,Lifi,2025-09-23 18:48:25.331542+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199029.61583793283,198959.95547238956,200000.0,0.9951480791896641,0.9947997773619478,crvUSD,FRAX,FRAX -> crvUSD
100,99739390789,99704482002,Lifi,2025-09-23 18:48:26.578098+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99739.390789,99704.482002,100000.0,0.9973939078899999,0.99704482002,USDC,crvUSD,crvUSD -> USDC
101,149845268586320866836480,149792822742315654533087,Lifi,2025-09-23 18:48:28.657765+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149845.26858632086,149792.82274231565,150000.0,0.9989684572421391,0.9986188182821043,FRAX,GHO,GHO -> FRAX
102,99663636278391007450248,99628754005693570597640,Lifi,2025-09-23 18:48:29.033581+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99663.636278391,99628.75400569357,100000.0,0.99663636278391,0.9962875400569356,USDe,USDC,USDC -> USDe
103,199200413327241706779139,199130693182577172181766,Lifi,2025-09-23 18:48:30.368883+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199200.4133272417,199130.69318257718,200000.0,0.9960020666362085,0.9956534659128858,USDe,GHO,GHO -> USDe
104,49821211801352180596736,49803774377221707333527,Lifi,2025-09-23 18:48:31.595716+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49821.21180135218,49803.77437722171,50000.0,0.9964242360270437,0.9960754875444341,USDe,crvUSD,crvUSD -> USDe
105,199138452745014241918976,199068754286553486934304,Lifi,2025-09-23 18:48:33.599901+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199138.45274501425,199068.75428655348,200000.0,0.9956922637250712,0.9953437714327674,GHO,FRAX,FRAX -> GHO
106,99960412369692890000000,99925426225363497488500,Lifi,2025-09-23 18:48:34.038174+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99960.41236969289,99925.4262253635,100000.0,0.9996041236969289,0.999254262253635,FRAX,USDC,USDC -> FRAX
107,99896388213244862398464,99861424477370226696625,Lifi,2025-09-23 18:48:35.503006+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99896.38821324486,99861.42447737024,100000.0,0.9989638821324487,0.9986142447737024,FRAX,GHO,GHO -> FRAX
108,149454370940563488768000,149402061910734291546931,Lifi,2025-09-23 18:48:37.964332+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149454.3709405635,149402.06191073428,150000.0,0.99636247293709,0.9960137460715619,USDe,crvUSD,crvUSD -> USDe
109,199780861470763401609216,199710938169248634418653,Lifi,2025-09-23 18:48:37.842780+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199780.8614707634,199710.93816924863,200000.0,0.998904307353817,0.9985546908462432,GHO,USDe,USDe -> GHO
110,50023378450968574164992,50005870268510735164034,Lifi,2025-09-23 18:48:39.074222+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,50023.37845096857,50005.87026851074,50000.0,1.0004675690193714,1.0001174053702149,FRAX,USDe,USDe -> FRAX
111,199362920305199397172986,199293143283092577383975,Lifi,2025-09-23 18:48:40.302226+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199362.9203051994,199293.1432830926,200000.0,0.996814601525997,0.996465716415463,crvUSD,GHO,GHO -> crvUSD
112,249247779752483646767570,249173005418557901673539,Lifi,2025-09-23 18:48:41.533594+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249247.77975248365,249173.0054185579,250000.0,0.9969911190099346,0.9966920216742317,USDe,USDT,USDT -> USDe
