         587277657 function calls (575257148 primitive calls) in 589.506 seconds

   Ordered by: cumulative time
   List reduced from 4949 to 500 due to restriction <500>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       74    0.021    0.000    0.731    0.010 result.py:1759(all)
  1167210    0.145    0.000    0.728    0.000 encoding.py:156(<genexpr>)
   602774    0.382    0.000    0.727    0.000 base.py:119(__init__)
  2170647    0.499    0.000    0.721    0.000 decorators.py:52(_validate_supported_kwarg)
  1989253    0.528    0.000    0.712    0.000 decoding.py:301(read_data_from_stream)
  1609850    0.377    0.000    0.709    0.000 _raw_api.py:142(c_uint8_ptr)
   753393    0.219    0.000    0.700    0.000 series.py:1220(_get_value)
  1977251    0.526    0.000    0.673    0.000 decoding.py:314(split_data_and_padding)
    18262    0.004    0.000    0.670    0.000 main.py:223(toChecksumAddress)
        1    0.000    0.000    0.660    0.660 attr.py:468(_exec_w_sync_on_first_run)
    11150    0.014    0.000    0.657    0.000 multicall.py:111(aggregate)
   199322    0.074    0.000    0.652    0.000 update_destination_token_values_tables.py:281(<lambda>)
  2147833    0.408    0.000    0.649    0.000 decorators.py:39(_hexstr_or_text_kwarg_is_text_type)
       99    0.002    0.000    0.647    0.007 result.py:1312(fetchall)
    11151    0.016    0.000    0.647    0.000 sslproto.py:105(do_handshake)
      425    0.000    0.000    0.639    0.002 _decorators.py:325(wrapper)
      406    0.001    0.000    0.636    0.002 frame.py:2063(to_dict)
      406    0.080    0.000    0.634    0.002 to_dict.py:78(to_dict)
    55751    0.056    0.000    0.632    0.000 selector_events.py:904(write)
        2    0.000    0.000    0.616    0.308 update_transactions_table_for_gas_costs.py:58(fetch_tokemak_address_constants_dfs)
    61157    0.015    0.000    0.614    0.000 parsers.py:169(_get_text_content)
   251210    0.144    0.000    0.613    0.000 decoding.py:511(read_data_from_stream)
    11127    0.009    0.000    0.608    0.000 selector_events.py:983(_call_connection_lost)
      106    0.001    0.000    0.608    0.006 socket.py:938(getaddrinfo)
        1    0.000    0.000    0.607    0.607 create.py:634(connect)
        1    0.000    0.000    0.607    0.607 default.py:623(connect)
        1    0.000    0.000    0.607    0.607 __init__.py:80(connect)
        1    0.606    0.606    0.606    0.606 {built-in method psycopg2._psycopg._connect}
      106    0.605    0.006    0.605    0.006 {built-in method _socket.getaddrinfo}
    69526    0.043    0.000    0.603    0.000 functoolz.py:905(is_partial_args)
    11127    0.409    0.000    0.599    0.000 selector_events.py:739(_call_connection_lost)
    55787    0.573    0.000    0.573    0.000 {method 'send' of '_socket.socket' objects}
     9331    0.002    0.000    0.564    0.000 parsers.py:535(_handle_timestamp)
     9331    0.004    0.000    0.562    0.000 utils.py:951(parse_timestamp)
    22300    0.065    0.000    0.559    0.000 client_reqrep.py:1048(start)
     9331    0.011    0.000    0.557    0.000 utils.py:932(_parse_timestamp_with_tzinfo)
  1609850    0.556    0.000    0.556    0.000 _raw_api.py:284(__del__)
    25194    0.041    0.000    0.553    0.000 impl.py:25(start_connection)
    22306    0.009    0.000    0.547    0.000 client.py:1392(__aexit__)
3989347/3988523    0.303    0.000    0.545    0.000 {built-in method builtins.getattr}
     9331    0.004    0.000    0.544    0.000 _parser.py:1270(parse)
    11237    0.007    0.000    0.541    0.000 validation.py:158(is_not_address_string)
    22300    0.026    0.000    0.541    0.000 http_writer.py:75(_write)
     9331    0.013    0.000    0.540    0.000 _parser.py:572(parse)
    22306    0.059    0.000    0.537    0.000 client.py:1257(close)
  1975515    0.399    0.000    0.534    0.000 decoding.py:327(validate_padding_bytes)
    69526    0.022    0.000    0.532    0.000 inspect.py:3188(bind_partial)
   888118    0.514    0.000    0.514    0.000 result.py:485(make_row)
  3324537    0.332    0.000    0.512    0.000 types.py:23(is_string)
    22300    0.012    0.000    0.511    0.000 sslproto.py:381(write)
  1700362    0.135    0.000    0.502    0.000 full.py:49(<genexpr>)
   211678    0.099    0.000    0.497    0.000 instrumentation.py:528(_new_state_if_none)
   259486    0.041    0.000    0.488    0.000 encoding.py:627(<genexpr>)
     9337    0.046    0.000    0.463    0.000 _parser.py:666(_parse)
    25192    0.081    0.000    0.460    0.000 _staggered.py:47(staggered_race)
    11153    0.021    0.000    0.460    0.000 connector.py:883(close)
  3219700    0.452    0.000    0.452    0.000 api.py:180(_typeof)
  3889876    0.445    0.000    0.445    0.000 {method 'islower' of 'str' objects}
       94    0.444    0.005    0.444    0.005 {method 'writerows' of '_csv.writer' objects}
        4    0.000    0.000    0.441    0.110 base.py:1711(exec_driver_sql)
        1    0.000    0.000    0.438    0.438 langhelpers.py:1909(go)
        1    0.000    0.000    0.438    0.438 create.py:732(first_connect)
  2414551    0.294    0.000    0.438    0.000 types.py:11(is_integer)
    11153    0.012    0.000    0.437    0.000 connector.py:442(close)
    11152    0.026    0.000    0.435    0.000 client_reqrep.py:645(write_bytes)
    56438    0.022    0.000    0.433    0.000 ssl.py:908(read)
    11153    0.013    0.000    0.428    0.000 async_base.py:88(encode_rpc_request)
    11150    0.071    0.000    0.423    0.000 client_reqrep.py:694(send)
    11153    0.041    0.000    0.421    0.000 connector.py:447(_close)
   879393    0.351    0.000    0.420    0.000 events.py:31(__init__)
  3219700    0.420    0.000    0.420    0.000 {built-in method _cffi_backend.newp}
  1037758    0.298    0.000    0.416    0.000 attributes.py:1063(get)
    22302    0.023    0.000    0.415    0.000 base_events.py:983(create_connection)
        2    0.000    0.000    0.402    0.201 update_destinations_states_table.py:142(_fetch_autopool_points_apr)
   634487    0.132    0.000    0.400    0.000 decoding.py:157(<genexpr>)
  7245112    0.400    0.000    0.400    0.000 decorators.py:27(<lambda>)
   915242    0.301    0.000    0.395    0.000 decoding.py:97(pop_frame)
  1476634    0.383    0.000    0.394    0.000 state.py:865(_modified_event)
   414530    0.291    0.000    0.384    0.000 base.py:1576(__iter__)
   118159    0.103    0.000    0.383    0.000 encoding.py:104(__init__)
    11150    0.040    0.000    0.381    0.000 sslproto.py:630(_on_handshake_complete)
  1528554    0.184    0.000    0.380    0.000 abc.py:117(__instancecheck__)
    22306    0.028    0.000    0.380    0.000 connector.py:1005(_resolve_host_with_throttle)
    11152    0.009    0.000    0.378    0.000 payload.py:278(write)
  7449728    0.376    0.000    0.377    0.000 {method 'pop' of 'dict' objects}
      194    0.000    0.000    0.375    0.002 cursor.py:2134(_fetchall_impl)
      194    0.001    0.000    0.375    0.002 cursor.py:1131(fetchall)
   451801    0.330    0.000    0.370    0.000 futures.py:220(add_done_callback)
   211678    0.369    0.000    0.370    0.000 state.py:201(__init__)
    11152    0.012    0.000    0.369    0.000 http_writer.py:95(write)
    22302    0.030    0.000    0.369    0.000 base_events.py:1114(_create_connection_transport)
   305076    0.080    0.000    0.368    0.000 typing.py:993(__instancecheck__)
      194    0.366    0.002    0.367    0.002 {method 'fetchall' of 'psycopg2.extensions.cursor' objects}
        1    0.000    0.000    0.365    0.365 psycopg2.py:682(initialize)
        1    0.000    0.000    0.365    0.365 base.py:3181(initialize)
  5576415    0.360    0.000    0.360    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.355    0.178 update_destinations_states_table.py:115(_fetch_destination_total_supply_df)
    11150    0.014    0.000    0.355    0.000 client_proto.py:66(close)
    11205    0.005    0.000    0.353    0.000 encoding.py:228(json_encode)
    11205    0.011    0.000    0.349    0.000 encoding.py:203(_friendly_json_encode)
  1609850    0.344    0.000    0.344    0.000 _raw_api.py:138(get_raw_buffer)
   259474    0.169    0.000    0.344    0.000 tasks.py:720(_done_callback)
    11266    0.007    0.000    0.340    0.000 __init__.py:183(dumps)
    11151    0.011    0.000    0.339    0.000 sslproto.py:307(close)
       99    0.003    0.000    0.338    0.003 sql.py:194(_wrap_result)
   758620    0.298    0.000    0.335    0.000 base.py:3777(get_loc)
  1528824    0.222    0.000    0.335    0.000 encoding.py:5(big_endian_to_int)
    11266    0.013    0.000    0.333    0.000 encoder.py:182(encode)
    22306    0.038    0.000    0.330    0.000 resolver.py:33(resolve)
    11150    0.008    0.000    0.328    0.000 cookies.py:525(load)
    11151    0.007    0.000    0.328    0.000 sslproto.py:592(_start_shutdown)
    69526    0.046    0.000    0.327    0.000 functoolz.py:893(is_valid_args)
    67046    0.025    0.000    0.324    0.000 normalizers.py:118(new_normalizer)
    11150    0.121    0.000    0.319    0.000 cookies.py:539(__parse_string)
    11266    0.318    0.000    0.318    0.000 encoder.py:204(iterencode)
   378330    0.131    0.000    0.315    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.306    0.306 update_transactions_table_for_gas_costs.py:85(_from_address_to_highest_block_already_stored_in_db)
        1    0.000    0.000    0.304    0.304 postgres_operations.py:428(simple_agg_by_one_table)
        1    0.000    0.000    0.297    0.297 update_destinations_states_table.py:421(_overwrite_bad_summary_states_rows)
        1    0.000    0.000    0.296    0.296 postgres_operations.py:393(set_some_cells_to_null)
  1877126    0.178    0.000    0.296    0.000 types.py:27(is_boolean)
   993332    0.165    0.000    0.292    0.000 encoding.py:525(validate_value)
    22306    0.012    0.000    0.291    0.000 base_events.py:856(getaddrinfo)
        1    0.000    0.000    0.290    0.290 default.py:521(initialize)
   305076    0.085    0.000    0.288    0.000 typing.py:1154(__subclasscheck__)
    11150    0.288    0.000    0.288    0.000 multicall.py:92(<listcomp>)
     2617    0.007    0.000    0.287    0.000 frame.py:4271(__setitem__)
 1052/942    0.001    0.000    0.287    0.000 common.py:62(new_method)
   768943    0.199    0.000    0.287    0.000 encoding.py:1(int_to_big_endian)
       99    0.125    0.001    0.287    0.003 sql.py:160(_convert_arrays_to_dataframe)
    14773    0.017    0.000    0.284    0.000 http_parser.py:978(feed_data)
  3954502    0.282    0.000    0.282    0.000 decoding.py:336(_get_value_byte_size)


