Unnamed: 0.1,Unnamed: 0,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label,batch_id,unix_timestamp,buy_token_price,sell_token_price,block,found_timestamp
250,100,99741260628,99706351187,Lifi,2025-09-23 19:06:27.158158+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99741.260628,99706.351187,100000.0,0.99741260628,0.99706351187,USDC,crvUSD,crvUSD -> USDC,,1758654387,1.0,0.999628,23427713,1758654395
251,101,149830338352204780000000,149777897733781508327000,Lifi,2025-09-23 19:06:29.268222+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149830.33835220477,149777.89773378152,150000.0,0.9988689223480318,0.99851931822521,FRAX,GHO,GHO -> FRAX,,1758654389,0.997628,0.999873,23427713,1758654395
252,102,99659648662724379934720,99624767785692426401743,Lifi,2025-09-23 19:06:29.592481+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99659.6486627244,99624.76778569244,100000.0,0.996596486627244,0.9962476778569244,USDe,USDC,USDC -> USDe,,1758654389,1.001408,1.0,23427713,1758654395
253,103,199194162413695884328960,199124444456851090769445,Lifi,2025-09-23 19:06:30.867711+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199194.16241369589,199124.44445685108,200000.0,0.9959708120684794,0.9956222222842556,USDe,GHO,GHO -> USDe,,1758654390,1.001408,0.999873,23427713,1758654395
254,104,49823800230681621000000,49806361900600882432650,Lifi,2025-09-23 19:06:32.132133+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49823.80023068162,49806.36190060088,50000.0,0.9964760046136324,0.9961272380120176,USDe,crvUSD,crvUSD -> USDe,,1758654392,1.001408,0.999628,23427713,1758654395
255,105,199135933623678390140501,199066236046910102703952,Lifi,2025-09-23 19:06:33.349133+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199135.9336236784,199066.2360469101,200000.0,0.995679668118392,0.9953311802345506,GHO,FRAX,FRAX -> GHO,,1758654393,0.999873,0.997628,23427713,1758654395
256,106,99958819171811121430528,99923833585100987538027,Lifi,2025-09-23 19:06:34.622538+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99958.81917181112,99923.833585101,100000.0,0.9995881917181112,0.99923833585101,FRAX,USDC,USDC -> FRAX,,1758654394,0.997628,1.0,23427713,1758654395
257,107,99894638506401427619840,99859675382924187120173,Lifi,2025-09-23 19:06:36.268584+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99894.63850640145,99859.6753829242,100000.0,0.9989463850640145,0.998596753829242,FRAX,GHO,GHO -> FRAX,,1758654396,0.997628,0.999873,23427714,1758654407
258,108,149476142034057074573312,149423825384345154597211,Lifi,2025-09-23 19:06:37.119492+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149476.14203405706,149423.82538434514,150000.0,0.9965076135603804,0.9961588358956344,USDe,crvUSD,crvUSD -> USDe,,1758654397,1.001408,0.999628,23427714,1758654407
259,109,199781360112459459000000,199711436636420098189350,Lifi,2025-09-23 19:06:39.275351+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199781.36011245943,199711.4366364201,200000.0,0.9989068005622972,0.9985571831821004,GHO,USDe,USDe -> GHO,,1758654399,0.999873,1.001408,23427714,1758654407
260,110,50023855784217421021184,50006347434692944923827,Lifi,2025-09-23 19:06:39.571326+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,50023.85578421742,50006.34743469294,50000.0,1.0004771156843484,1.0001269486938589,FRAX,USDe,USDe -> FRAX,,1758654399,0.997628,1.001408,23427714,1758654407
261,111,199367249846106882834432,199297471308660745425440,Lifi,2025-09-23 19:06:40.872820+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199367.2498461069,199297.47130866072,200000.0,0.9968362492305344,0.9964873565433036,crvUSD,GHO,GHO -> crvUSD,,1758654400,0.999628,0.999873,23427714,1758654407
262,112,249313089156741542354163,249225829575536682814339,Lifi,2025-09-23 19:06:42.466607+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249313.0891567415,249225.82957553663,250000.0,0.9972523566269662,0.9969033183021466,USDe,USDT,USDT -> USDe,,1758654402,1.001408,1.000798,23427714,1758654407
263,113,49786776908902648774656,49769351536984532847585,Lifi,2025-09-23 19:06:44.317479+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49786.77690890265,49769.35153698453,50000.0,0.9957355381780528,0.9953870307396908,GHO,FRAX,FRAX -> GHO,,1758654404,0.999873,0.997628,23427714,1758654407
264,114,49855682994,49838233505,Lifi,2025-09-23 19:06:44.610086+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49855.682994,49838.233505,50000.0,0.99711365988,0.9967646701,USDT,USDC,USDC -> USDT,,1758654404,1.000798,1.0,23427714,1758654407
265,115,99940748568796366000000,99905769306797287271900,Lifi,2025-09-23 19:06:45.865862+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99940.74856879636,99905.76930679729,100000.0,0.9994074856879636,0.9990576930679728,FRAX,crvUSD,crvUSD -> FRAX,,1758654405,0.997628,0.999628,23427714,1758654407
266,116,249502179242976194000000,249414853480241152332100,Lifi,2025-09-23 19:06:47.137702+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249502.17924297616,249414.85348024117,250000.0,0.9980087169719049,0.9976594139209646,GHO,USDC,USDC -> GHO,,1758654407,0.999873,1.0,23427714,1758654407
267,117,249153514913500604923904,249066311183280879712181,Lifi,2025-09-23 19:06:51.197986+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249153.5149135006,249066.3111832809,250000.0,0.9966140596540024,0.9962652447331236,USDe,USDC,USDC -> USDe,,1758654411,1.001408,1.0,23427715,1758654419
268,118,49762348255,49744931433,Lifi,2025-09-23 19:06:49.654537+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49762.348255,49744.931433,50000.0,0.9952469651,0.99489862866,USDC,FRAX,FRAX -> USDC,,1758654409,1.0,0.997628,23427715,1758654419
269,119,99687163106,99652272599,Lifi,2025-09-23 19:06:52.290446+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99687.163106,99652.272599,100000.0,0.99687163106,0.99652272599,USDC,GHO,GHO -> USDC,,1758654412,1.0,0.999873,23427715,1758654419
270,120,49850441306,49832993652,Lifi,2025-09-23 19:06:52.083437+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49850.441306,49832.993652,50000.0,0.99700882612,0.99665987304,USDT,crvUSD,crvUSD -> USDT,,1758654412,1.000798,0.999628,23427715,1758654419
271,121,149765229245,149712811415,Lifi,2025-09-23 19:06:53.340360+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149765.229245,149712.811415,150000.0,0.9984348616333332,0.9980854094333332,USDC,USDe,USDe -> USDC,,1758654413,1.0,1.001408,23427715,1758654419
272,122,149565838835,149513490791,Lifi,2025-09-23 19:06:55.803072+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149565.838835,149513.490791,150000.0,0.9971055922333334,0.9967566052733332,USDT,USDC,USDC -> USDT,,1758654415,1.000798,1.0,23427715,1758654419
273,123,199400904810330178191360,199331114493646562628993,Lifi,2025-09-23 19:06:55.833123+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199400.9048103302,199331.11449364657,200000.0,0.997004524051651,0.9966555724682328,USDe,USDT,USDT -> USDe,,1758654415,1.001408,1.000798,23427715,1758654419
274,124,149691457433,149639065423,Lifi,2025-09-23 19:06:57.104128+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149691.457433,149639.065423,150000.0,0.9979430495533334,0.9975937694866668,USDC,USDT,USDT -> USDC,,1758654417,1.0,1.000798,23427715,1758654419
275,125,199589398369,199519542080,Lifi,2025-09-23 19:06:58.380227+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199589.398369,199519.54208,200000.0,0.997946991845,0.9975977104,USDC,USDT,USDT -> USDC,,1758654418,1.0,1.000798,23427715,1758654419
276,126,49895200525,49877737205,Lifi,2025-09-23 19:07:00.414360+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49895.200525,49877.737205,50000.0,0.9979040105,0.9975547441,USDT,USDe,USDe -> USDT,,1758654420,1.000798,1.001408,23427716,1758654431
277,127,49869690834,49852236442,Lifi,2025-09-23 19:07:01.201062+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49869.690834,49852.236442,50000.0,0.99739381668,0.99704472884,USDC,crvUSD,crvUSD -> USDC,,1758654421,1.0,0.999628,23427716,1758654431
278,128,149700284448,149647889348,Lifi,2025-09-23 19:07:02.219680+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149700.284448,149647.889348,150000.0,0.99800189632,0.9976525956533332,USDT,USDe,USDe -> USDT,,1758654422,1.000798,1.001408,23427716,1758654431
279,129,149275417144662846000000,149223170748662214003900,Lifi,2025-09-23 19:07:03.419370+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149275.41714466285,149223.1707486622,150000.0,0.9951694476310856,0.9948211383244148,crvUSD,FRAX,FRAX -> crvUSD,,1758654423,0.999628,0.997628,23427716,1758654431
280,130,49872617294356402929664,49855161878303378188639,Lifi,2025-09-23 19:07:04.744824+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49872.6172943564,49855.161878303385,50000.0,0.997452345887128,0.9971032375660676,crvUSD,USDC,USDC -> crvUSD,,1758654424,0.999628,1.0,23427716,1758654431
281,131,149686042437221080000000,149633652322368052622000,Lifi,2025-09-23 19:07:05.831009+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149686.04243722107,149633.65232236806,150000.0,0.9979069495814736,0.9975576821491204,GHO,crvUSD,crvUSD -> GHO,,1758654425,0.999873,0.999628,23427716,1758654431
282,132,149486819493255938310144,149434499106433298731735,Lifi,2025-09-23 19:07:07.095150+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149486.81949325593,149434.4991064333,150000.0,0.9965787966217062,0.9962299940428888,USDe,USDC,USDC -> USDe,,1758654427,1.001408,1.0,23427716,1758654431
283,133,99791832709715017000000,99756905568266616744050,Lifi,2025-09-23 19:07:08.311448+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99791.83270971502,99756.90556826662,100000.0,0.9979183270971502,0.9975690556826662,GHO,crvUSD,crvUSD -> GHO,,1758654428,0.999873,0.999628,23427716,1758654431
284,134,199387469958,199317684344,Lifi,2025-09-23 19:07:09.724301+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199387.469958,199317.684344,200000.0,0.99693734979,0.99658842172,USDT,crvUSD,crvUSD -> USDT,,1758654429,1.000798,0.999628,23427716,1758654431
285,135,199373211583,199303430959,Lifi,2025-09-23 19:07:11.763360+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199373.211583,199303.430959,200000.0,0.996866057915,0.996517154795,USDC,GHO,GHO -> USDC,,1758654431,1.0,0.999873,23427716,1758654431
286,136,199772648531280820000000,199702728104294871713000,Lifi,2025-09-23 19:07:12.120387+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199772.6485312808,199702.7281042949,200000.0,0.998863242656404,0.9985136405214744,FRAX,GHO,GHO -> FRAX,,1758654432,0.997628,0.999873,23427717,1758654443
287,137,149701536026806121000000,149649140489196738857650,Lifi,2025-09-23 19:07:13.362830+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149701.53602680613,149649.14048919672,150000.0,0.9980102401787077,0.9976609365946448,GHO,USDC,USDC -> GHO,,1758654433,0.999873,1.0,23427717,1758654443
288,138,249847167001313616936576,249759720492863157170648,Lifi,2025-09-23 19:07:15.660496+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249847.1670013136,249759.72049286315,250000.0,0.9993886680052544,0.9990388819714526,FRAX,crvUSD,crvUSD -> FRAX,,1758654435,0.997628,0.999628,23427717,1758654443
289,139,49844865295075208331264,49827419592221932008348,Lifi,2025-09-23 19:07:16.175847+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49844.86529507521,49827.41959222193,50000.0,0.9968973059015042,0.9965483918444386,crvUSD,GHO,GHO -> crvUSD,,1758654436,0.999628,0.999873,23427717,1758654443
290,140,99793902906,99758975040,Lifi,2025-09-23 19:07:17.085210+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99793.902906,99758.97504,100000.0,0.99793902906,0.9975897504,USDC,USDT,USDT -> USDC,,1758654437,1.0,1.000798,23427717,1758654443
291,141,100048636598533385000000,100013619575723898315250,Lifi,2025-09-23 19:07:18.325539+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100048.63659853338,100013.6195757239,100000.0,1.0004863659853338,1.000136195757239,FRAX,USDe,USDe -> FRAX,,1758654438,0.997628,1.001408,23427717,1758654443
292,142,249728668797582289403904,249641263763503135602613,Lifi,2025-09-23 19:07:19.733665+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249728.6687975823,249641.2637635031,250000.0,0.9989146751903292,0.9985650550540126,FRAX,GHO,GHO -> FRAX,,1758654439,0.997628,0.999873,23427717,1758654443
293,143,199696264571894173270016,199626370879294010309371,Lifi,2025-09-23 19:07:21.422438+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199696.26457189416,199626.370879294,200000.0,0.9984813228594708,0.99813185439647,GHO,USDT,USDT -> GHO,,1758654441,0.999873,1.000798,23427717,1758654443
294,144,49798797089458962300928,49781367510477651664123,Lifi,2025-09-23 19:07:22.346513+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49798.79708945896,49781.367510477656,50000.0,0.9959759417891793,0.9956273502095532,USDe,GHO,GHO -> USDe,,1758654442,1.001408,0.999873,23427717,1758654443
295,145,249216036922,249128811309,Lifi,2025-09-23 19:07:23.346866+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249216.036922,249128.811309,250000.0,0.996864147688,0.996515245236,USDC,GHO,GHO -> USDC,,1758654443,1.0,0.999873,23427717,1758654443
296,146,49901362356897844297728,49883896880072930052224,Lifi,2025-09-23 19:07:24.623060+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49901.36235689784,49883.89688007293,50000.0,0.9980272471379568,0.9976779376014584,GHO,USDC,USDC -> GHO,,1758654444,0.999873,1.0,23427718,1758654455
297,147,99791797337231423000000,99756870208163392001950,Lifi,2025-09-23 19:07:25.866307+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99791.79733723144,99756.8702081634,100000.0,0.9979179733723142,0.997568702081634,crvUSD,USDT,USDT -> crvUSD,,1758654445,0.999628,1.000798,23427718,1758654455
298,148,49760338089210286178304,49742921970879062578142,Lifi,2025-09-23 19:07:27.060980+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49760.33808921029,49742.921970879055,50000.0,0.9952067617842058,0.9948584394175812,crvUSD,FRAX,FRAX -> crvUSD,,1758654447,0.999628,0.997628,23427718,1758654455
299,149,149772814357732073144320,149720393872706866918719,Lifi,2025-09-23 19:07:29.693453+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149772.81435773207,149720.39387270686,150000.0,0.9984854290515472,0.9981359591513792,GHO,USDT,USDT -> GHO,,1758654449,0.999873,1.000798,23427718,1758654455
