,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol
16,99708253722,99673355833,Lifi,2025-09-23 18:04:10.751845+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99708.253722,99673.355833,100000.0,0.99708253722,0.99673355833,USDT,USDC
17,99962324490107440000000,99927337676535902396000,Lifi,2025-09-23 18:04:11.128317+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99962.32449010744,99927.3376765359,100000.0,0.9996232449010743,0.999273376765359,FRAX,USDC
18,99842137449378418000000,99807192701271135553700,Lifi,2025-09-23 18:04:12.086657+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99842.13744937842,99807.19270127114,100000.0,0.9984213744937842,0.9980719270127114,crvUSD,USDe
19,99854118792664126000000,99819169851086693555900,Lifi,2025-09-23 18:04:13.286845+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99854.11879266413,99819.1698510867,100000.0,0.9985411879266413,0.998191698510867,frxUSD,USDe
20,99837387370,99802444284,Lifi,2025-09-23 18:04:14.833335+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99837.38737,99802.444284,100000.0,0.9983738737,0.99802444284,USDC,USDe
21,99897235152392209563648,99862271120088872290301,Lifi,2025-09-23 18:04:12.650343+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99897.23515239221,99862.27112008887,100000.0,0.9989723515239222,0.9986227112008887,GHO,USDe
22,99792141055,99757213806,Lifi,2025-09-23 18:04:12.998177+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99792.141055,99757.213806,100000.0,0.99792141055,0.99757213806,USDT,USDe
23,100051613732836919476224,100016595668030426554407,Lifi,2025-09-23 18:04:14.007753+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100051.61373283692,100016.59566803042,100000.0,1.0005161373283693,1.0001659566803043,FRAX,USDe
24,99685643422416257417216,99650753447218411727120,Lifi,2025-09-23 18:04:15.804365+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99685.64342241625,99650.7534472184,100000.0,0.9968564342241625,0.9965075344721841,crvUSD,GHO
25,99685257609868211126272,99650367769704757252378,Lifi,2025-09-23 18:04:14.120141+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99685.2576098682,99650.36776970475,100000.0,0.996852576098682,0.9965036776970475,frxUSD,GHO
26,99679657564,99644769684,Lifi,2025-09-23 18:04:14.743584+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99679.657564,99644.769684,100000.0,0.9967965756399999,0.99644769684,USDC,GHO
27,99590110659569551097005,99555254120838701754121,Lifi,2025-09-23 18:04:14.963277+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99590.11065956955,99555.25412083871,100000.0,0.9959011065956954,0.9955525412083871,USDe,GHO
28,99637656926,99602783746,Lifi,2025-09-23 18:04:15.423035+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99637.656926,99602.783746,100000.0,0.99637656926,0.99602783746,USDT,GHO
29,99883437146471292469248,99848477943470027516884,Lifi,2025-09-23 18:04:15.634375+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99883.43714647129,99848.47794347003,100000.0,0.9988343714647129,0.9984847794347004,FRAX,GHO
30,99796279585895310426112,99761350888040247067463,Lifi,2025-09-23 18:04:16.064104+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99796.2795858953,99761.35088804025,100000.0,0.997962795858953,0.9976135088804026,crvUSD,USDT
31,99808609442993600000000,99773676429688552240000,Lifi,2025-09-23 18:04:16.361871+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99808.6094429936,99773.67642968857,100000.0,0.998086094429936,0.9977367642968856,frxUSD,USDT
32,99795904628,99760976061,Lifi,2025-09-23 18:04:17.489806+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99795.904628,99760.976061,100000.0,0.99795904628,0.99760976061,USDC,USDT
33,99705310950406400400000,99670414091573758159860,Lifi,2025-09-23 18:04:17.492232+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99705.3109504064,99670.41409157377,100000.0,0.997053109504064,0.9967041409157377,USDe,USDT
34,99854073659502645739520,99819124733721819813511,Lifi,2025-09-23 18:04:18.762481+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99854.07365950264,99819.12473372181,100000.0,0.9985407365950264,0.9981912473372181,GHO,USDT
35,100005710684097600000000,99970708685358165840000,Lifi,2025-09-23 18:04:17.851864+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100005.7106840976,99970.70868535817,100000.0,1.000057106840976,0.9997070868535817,FRAX,USDT
36,99538801170241743000000,99503962589832158389950,Lifi,2025-09-23 18:04:18.291131+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99538.80117024174,99503.96258983217,100000.0,0.9953880117024174,0.9950396258983217,crvUSD,FRAX
37,99547128272431133753344,99512286777535782856530,Lifi,2025-09-23 18:04:18.638792+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99547.12827243113,99512.28677753579,100000.0,0.9954712827243113,0.9951228677753579,frxUSD,FRAX
38,99529762432,99494927015,Lifi,2025-09-23 18:04:19.003385+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99529.762432,99494.927015,100000.0,0.99529762432,0.9949492701499999,USDC,FRAX
39,99439943848946724675352,99405139868599593321716,Lifi,2025-09-23 18:04:19.816172+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99439.94384894673,99405.1398685996,100000.0,0.9943994384894673,0.9940513986859959,USDe,FRAX
40,99581012707139972497408,99546159352692473507034,Lifi,2025-09-23 18:04:21.557864+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99581.01270713998,99546.15935269247,100000.0,0.9958101270713998,0.9954615935269246,GHO,FRAX
41,99486673815,99451853479,Lifi,2025-09-23 18:04:20.223306+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99486.673815,99451.853479,100000.0,0.99486673815,0.99451853479,USDT,FRAX
0,99745210055453413178495,99710299231934004483883,Lifi,2025-09-23 18:05:24.698125+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99745.21005545341,99710.299231934,100000.0,0.9974521005545341,0.99710299231934,frxUSD,crvUSD
1,99738176155,99703267793,Lifi,2025-09-23 18:05:24.855591+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99738.176155,99703.267793,100000.0,0.9973817615499999,0.99703267793,USDC,crvUSD
2,99646047574479412920320,99611171457828345125798,Lifi,2025-09-23 18:05:24.709879+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99646.04757447941,99611.17145782834,100000.0,0.9964604757447941,0.9961117145782834,USDe,crvUSD
3,99798376259413807726592,99763446827723012893888,Lifi,2025-09-23 18:05:24.850910+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99798.37625941381,99763.44682772302,100000.0,0.9979837625941381,0.9976344682772302,GHO,crvUSD
4,99697299758,99662405703,Lifi,2025-09-23 18:05:24.633880+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99697.299758,99662.405703,100000.0,0.9969729975799999,0.99662405703,USDT,crvUSD
5,99940890935206610993152,99905911623379288679304,Lifi,2025-09-23 18:05:24.755467+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99940.89093520661,99905.91162337929,100000.0,0.9994089093520662,0.9990591162337928,FRAX,crvUSD
6,99723539121951421441481,99688635883258738443976,Lifi,2025-09-23 18:05:24.842907+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99723.53912195143,99688.63588325873,100000.0,0.9972353912195143,0.9968863588325872,crvUSD,frxUSD
7,99714078200,99679178273,Lifi,2025-09-23 18:05:24.627767+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99714.0782,99679.178273,100000.0,0.997140782,0.99679178273,USDC,frxUSD
8,99626150439848005257104,99591281287194058455264,Lifi,2025-09-23 18:05:24.981755+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99626.150439848,99591.28128719406,100000.0,0.99626150439848,0.9959128128719406,USDe,frxUSD
9,99770410916174681341952,99735491272354020203482,Lifi,2025-09-23 18:05:25.795629+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99770.41091617467,99735.49127235402,100000.0,0.9977041091617468,0.9973549127235402,GHO,frxUSD
10,99670782476,99635897702,Lifi,2025-09-23 18:05:25.715294+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99670.782476,99635.897702,100000.0,0.99670782476,0.99635897702,USDT,frxUSD
11,99899804186230692773888,99864839254765512031417,Lifi,2025-09-23 18:05:28.138784+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99899.8041862307,99864.83925476551,100000.0,0.998998041862307,0.9986483925476551,FRAX,frxUSD
12,99755923047887635742720,99721008474820875070210,Lifi,2025-09-23 18:05:26.493547+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99755.92304788764,99721.00847482088,100000.0,0.9975592304788764,0.9972100847482087,crvUSD,USDC
13,99760927610926520000000,99726011286262695718000,Lifi,2025-09-23 18:05:26.850566+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99760.92761092652,99726.01128626268,100000.0,0.9976092761092652,0.9972601128626268,frxUSD,USDC
14,99662075799459715795030,99627194072929904894502,Lifi,2025-09-23 18:05:27.170125+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99662.07579945972,99627.1940729299,100000.0,0.9966207579945973,0.9962719407292989,USDe,USDC
15,99814132229356820365312,99779197283076545478184,Lifi,2025-09-23 18:05:27.588553+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99814.13222935682,99779.19728307654,100000.0,0.9981413222935682,0.9977919728307655,GHO,USDC
16,99707927675,99673029900,Lifi,2025-09-23 18:05:27.914762+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99707.927675,99673.0299,100000.0,0.99707927675,0.996730299,USDT,USDC
17,99948575791153695162368,99913593789626791369061,Lifi,2025-09-23 18:05:29.911502+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99948.5757911537,99913.5937896268,100000.0,0.9994857579115369,0.999135937896268,FRAX,USDC
18,99840922855198130000000,99805978532198810654500,Lifi,2025-09-23 18:05:28.715013+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99840.92285519814,99805.97853219882,100000.0,0.9984092285519813,0.9980597853219881,crvUSD,USDe
19,99853623409103626000000,99818674640910439730900,Lifi,2025-09-23 18:05:29.033055+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99853.62340910363,99818.67464091044,100000.0,0.9985362340910363,0.9981867464091044,frxUSD,USDe
20,99831986791,99797045596,Lifi,2025-09-23 18:05:29.662664+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99831.986791,99797.045596,100000.0,0.99831986791,0.99797045596,USDC,USDe
21,99897235152392209563648,99862271120088872290301,Lifi,2025-09-23 18:05:29.741542+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99897.23515239221,99862.27112008887,100000.0,0.9989723515239222,0.9986227112008887,GHO,USDe
22,99792920493,99757992971,Lifi,2025-09-23 18:05:30.121884+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99792.920493,99757.992971,100000.0,0.9979292049299999,0.99757992971,USDT,USDe
23,100051724954587371667456,100016706850853266087372,Lifi,2025-09-23 18:05:30.576748+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100051.72495458738,100016.70685085327,100000.0,1.0005172495458738,1.0001670685085327,FRAX,USDe
24,99685067297056427244915,99650177523502457495379,Lifi,2025-09-23 18:05:30.899647+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99685.06729705643,99650.17752350245,100000.0,0.9968506729705643,0.9965017752350246,crvUSD,GHO
25,99685396984340291780608,99650507095395772678485,Lifi,2025-09-23 18:05:31.231473+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99685.39698434029,99650.50709539578,100000.0,0.9968539698434029,0.9965050709539578,frxUSD,GHO
26,99679832060,99644944119,Lifi,2025-09-23 18:05:31.622158+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99679.83206,99644.944119,100000.0,0.9967983206,0.9964494411900001,USDC,GHO
27,99590646931249070282332,99555790204823133107733,Lifi,2025-09-23 18:05:32.009271+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99590.64693124907,99555.79020482313,100000.0,0.9959064693124907,0.9955579020482314,USDe,GHO
28,99637789502,99602916276,Lifi,2025-09-23 18:05:32.396478+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99637.789502,99602.916276,100000.0,0.99637789502,0.9960291627600001,USDT,GHO
29,99883077864552749072384,99848118787300155610209,Lifi,2025-09-23 18:05:42.762631+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99883.07786455275,99848.11878730016,100000.0,0.9988307786455275,0.9984811878730017,FRAX,GHO
30,99797684828966242746368,99762755639276104561407,Lifi,2025-09-23 18:05:33.138186+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99797.68482896624,99762.7556392761,100000.0,0.9979768482896625,0.997627556392761,crvUSD,USDT
31,99808618067320330000000,99773685050996767884500,Lifi,2025-09-23 18:05:33.546679+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99808.61806732033,99773.68505099676,100000.0,0.9980861806732033,0.9977368505099676,frxUSD,USDT
32,99793329705,99758402040,Lifi,2025-09-23 18:05:33.967803+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99793.329705,99758.40204,100000.0,0.99793329705,0.9975840204,USDC,USDT
